,name,type,f0,f1,f1:f0,palm_width,E_max,E_point,NE_max,NE_point,NW_max,NW_point,N_max,N_point,SE_max,SE_point,SW_max,SW_point,S_max,S_point,W_max,W_point,total_distance,total_area
2403,2v3_60.40_25.45.30_1.0.95_53,2v3,60.40,25.45.30,1.0.95,535,0.07830323298124209,"(0.07830323298124209, 0.0)",0.046349255208089066,"(0.032773872660585686, 0.032773872660585686)",0.039006202223781365,"(-0.027581550100769594, 0.027581550100769594)",0.02898596788172418,"(0.0, 0.02898596788172418)",0.08253779263752685,"(0.05836303287816433, -0.05836303287816433)",0.10911010235150789,"(-0.0771524932687095, -0.0771524932687095)",0.0650052936656337,"(0.0, -0.0650052936656337)",0.08253702744035284,"(-0.08253702744035284, 0.0)",0.531834874389858,0.01316971893909746
2404,2v3_60.40_25.45.30_1.0.95_63,2v3,60.40,25.45.30,1.0.95,635,0.08610056884587473,"(0.08610056884587473, 0.0)",0.047530507137600764,"(0.0336091439102331, 0.0336091439102331)",0.03755727874571731,"(-0.0265570064840101, 0.0265570064840101)",0.04100194941993588,"(0.0, 0.04100194941993588)",0.08483061089652516,"(0.059984300217130374, -0.059984300217130374)",0.10668790734981337,"(-0.07543974275765514, -0.07543974275765514)",0.06429820506020088,"(0.0, -0.06429820506020088)",0.07519473177026169,"(-0.07519473177026169, 0.0)",0.5432017592259298,0.01345125966040374
2405,2v3_60.40_25.45.30_1.0.95_73,2v3,60.40,25.45.30,1.0.95,735,0.08144116272216612,"(0.08144116272216612, 0.0)",0.04983909411705834,"(0.03524156141836652, 0.03524156141836652)",0.03815048894534488,"(-0.026976469438835783, 0.026976469438835783)",0.03294499840696681,"(0.0, 0.03294499840696681)",0.08841853167876702,"(0.06252134333261374, -0.06252134333261374)",0.10585619709426011,"(-0.07485163479597104, -0.07485163479597104)",0.0735862046700739,"(0.0, -0.0735862046700739)",0.07193960830407067,"(-0.07193960830407067, 0.0)",0.5421762859387078,0.013722963789598528
2406,2v3_60.40_25.45.30_1.0.9_53,2v3,60.40,25.45.30,1.0.9,535,0.07372623249181286,"(0.07372623249181286, 0.0)",0.051200276674501985,"(0.03620406283516777, 0.03620406283516777)",0.031133685232365583,"(-0.022014839951133177, 0.022014839951133177)",0.03458886512576713,"(0.0, 0.03458886512576713)",0.08416860526360109,"(0.059516191544906075, -0.059516191544906075)",0.1076598212833649,"(-0.07612698969079912, -0.07612698969079912)",0.060261932426681576,"(0.0, -0.060261932426681576)",0.07435251534208026,"(-0.07435251534208026, 0.0)",0.5170919338401754,0.012271015810382044
2407,2v3_60.40_25.45.30_1.0.9_63,2v3,60.40,25.45.30,1.0.9,635,0.07732365996997526,"(0.07732365996997526, 0.0)",0.051971318505668,"(0.036749271742563754, 0.036749271742563754)",0.031586782456397136,"(-0.022335228070782687, 0.022335228070782687)",0.042033722891082606,"(0.0, 0.042033722891082606)",0.08484202925700125,"(0.05999237421725304, -0.05999237421725304)",0.10554951064189544,"(-0.07463477472580593, -0.07463477472580593)",0.06771555221180083,"(0.0, -0.06771555221180083)",0.06936499369825931,"(-0.06936499369825931, 0.0)",0.5303875696320798,0.012903317497865092
2408,2v3_60.40_25.45.30_1.0.9_73,2v3,60.40,25.45.30,1.0.9,735,0.08696647175944008,"(0.08696647175944008, 0.0)",0.048230467526081906,"(0.034104090647490086, 0.034104090647490086)",0.03134664737569036,"(-0.022165426926814148, 0.022165426926814148)",0.040761347279763424,"(0.0, 0.040761347279763424)",0.08770621441433596,"(0.062017658964578275, -0.062017658964578275)",0.10531039307391292,"(-0.07446569307198465, -0.07446569307198465)",0.0685469947369122,"(0.0, -0.0685469947369122)",0.06468424861557354,"(-0.06468424861557354, 0.0)",0.5335527847817104,0.013129512886973458
2409,2v3_60.40_25.45.30_1.1_53,2v3,60.40,25.45.30,1.1,535,0.0877466226864317,"(0.0877466226864317, 0.0)",0.03661578893043827,"(0.025891272651208226, 0.025891272651208226)",0.042060089250874795,"(-0.029740974326604983, 0.029740974326604983)",0.03267011766970549,"(0.0, 0.03267011766970549)",0.0844236864618235,"(0.059696561189922316, -0.059696561189922316)",0.11032626665792798,"(-0.07801245129681618, -0.07801245129681618)",0.05912607896159142,"(0.0, -0.05912607896159142)",0.0954873526888912,"(-0.0954873526888912, 0.0)",0.5484560033076844,0.013879419359777736
2410,2v3_60.40_25.45.30_1.1_63,2v3,60.40,25.45.30,1.1,635,0.080088068730774,"(0.080088068730774, 0.0)",0.03969249314236646,"(0.02806683106316786, 0.02806683106316786)",0.04109051408388089,"(-0.02905538115115351, 0.02905538115115351)",0.035459430753408384,"(0.0, 0.035459430753408384)",0.08593278678060946,"(0.06076365625882666, -0.06076365625882666)",0.10791229748176907,"(-0.0763055173227789, -0.0763055173227789)",0.06410049809395647,"(0.0, -0.06410049809395647)",0.08123409560011187,"(-0.08123409560011187, 0.0)",0.5355101846668766,0.013242441450790137
2411,2v3_60.40_25.45.30_1.1_73,2v3,60.40,25.45.30,1.1,735,0.0732143413888344,"(0.0732143413888344, 0.0)",0.03361537207485003,"(0.023769657546235362, 0.023769657546235362)",0.046448927540820334,"(-0.03284435164295665, 0.03284435164295665)",0.0311580699029934,"(0.0, 0.0311580699029934)",0.08891047407161289,"(0.06286919913454818, -0.06286919913454818)",0.10613779772083652,"(-0.0750507565086096, -0.0750507565086096)",0.06554975860110011,"(0.0, -0.06554975860110011)",0.07655847867135256,"(-0.07655847867135256, 0.0)",0.5215932199724003,0.012704047610609564
2412,2v3_60.40_25.50.25_1.0.95_53,2v3,60.40,25.50.25,1.0.95,535,0.08998905523607012,"(0.08998905523607012, 0.0)",0.04953313117138551,"(0.03502521294468945, 0.03502521294468945)",0.04101022374716327,"(-0.028998607309596733, 0.028998607309596733)",0.041969490995892623,"(0.0, 0.041969490995892623)",0.08319235798487955,"(0.05882588047400716, -0.05882588047400716)",0.09740209677524116,"(-0.06887368313156138, -0.06887368313156138)",0.06550642092323197,"(0.0, -0.06550642092323197)",0.08199255892731937,"(-0.08199255892731937, 0.0)",0.5505953357611836,0.013761279641956678
2413,2v3_60.40_25.50.25_1.0.95_63,2v3,60.40,25.50.25,1.0.95,635,0.08848215936994194,"(0.08848215936994194, 0.0)",0.048969309725944155,"(0.034626530977239466, 0.034626530977239466)",0.03605863967157849,"(-0.025497308632135413, 0.025497308632135413)",0.040811067747704884,"(0.0, 0.040811067747704884)",0.08585719457034362,"(0.060710204494342807, -0.060710204494342807)",0.09779531046362878,"(-0.06915172719707564, -0.06915172719707564)",0.06411744606749165,"(0.0, -0.06411744606749165)",0.07653200462393461,"(-0.07653200462393461, 0.0)",0.5386231322405681,0.01322970708126691
2414,2v3_60.40_25.50.25_1.0.95_73,2v3,60.40,25.50.25,1.0.95,735,0.07743452809300685,"(0.07743452809300685, 0.0)",0.044912463036545794,"(0.03175790717293169, 0.03175790717293169)",0.0436924950261627,"(-0.030895259519959146, 0.030895259519959146)",0.039604297833341365,"(0.0, 0.039604297833341365)",0.0876932385817825,"(0.06200848366538819, -0.06200848366538819)",0.09648704134544826,"(-0.06822664123199325, -0.06822664123199325)",0.0510685367929222,"(0.0, -0.0510685367929222)",0.07041065919485846,"(-0.07041065919485846, 0.0)",0.5113032599040681,0.011686123269801011
2415,2v3_60.40_25.50.25_1.0.9_53,2v3,60.40,25.50.25,1.0.9,535,0.07759754365849297,"(0.07759754365849297, 0.0)",0.050982468784566075,"(0.036050049399198154, 0.036050049399198154)",0.03921041154290617,"(-0.02772594789510423, 0.02772594789510423)",0.0166678149258542,"(0.0, 0.0166678149258542)",0.08295994142711365,"(0.05866153714995085, -0.05866153714995085)",0.09628028234036311,"(-0.06808044053742615, -0.06808044053742615)",0.006115581484802886,"(0.0, -0.006115581484802886)",0.07348138661594915,"(-0.07348138661594915, 0.0)",0.44329543078004824,0.00811374007630336
2416,2v3_60.40_25.50.25_1.0.9_63,2v3,60.40,25.50.25,1.0.9,635,0.07820875138052162,"(0.07820875138052162, 0.0)",0.05231038874052681,"(0.03698903060493093, 0.03698903060493093)",0.028559328453945477,"(-0.020194494815918763, 0.020194494815918763)",0.015913206448341818,"(0.0, 0.015913206448341818)",0.08483985380494956,"(0.05999083594035515, -0.05999083594035515)",0.09564218094962984,"(-0.06762923471695409, -0.06762923471695409)",0.05553255381105904,"(0.0, -0.05553255381105904)",0.07612236665218829,"(-0.07612236665218829, 0.0)",0.4871286302411625,0.011133533049217288
2417,2v3_60.40_25.50.25_1.0.9_73,2v3,60.40,25.50.25,1.0.9,735,0.05356462138727335,"(0.05356462138727335, 0.0)",0.049509971871340125,"(0.03500883684657982, 0.03500883684657982)",0.02513061109480424,"(-0.017770025520497966, 0.017770025520497966)",0.021826688593507015,"(0.0, 0.021826688593507015)",0.08775107379983034,"(0.06204937934026122, -0.06204937934026122)",0.09360543875154338,"(-0.06618904049715836, -0.06618904049715836)",0.04534262535026858,"(0.0, -0.04534262535026858)",0.06376918712329464,"(-0.06376918712329464, 0.0)",0.4405002179718617,0.00875977120677679
2418,2v3_60.40_25.50.25_1.1_53,2v3,60.40,25.50.25,1.1,535,0.08660357205716601,"(0.08660357205716601, 0.0)",0.04629615715958185,"(0.03273632667041846, 0.03273632667041846)",0.042444846381927546,"(-0.030013038703082265, 0.030013038703082265)",0.03334012107754989,"(0.0, 0.03334012107754989)",0.0824465715281109,"(0.05829852981310895, -0.05829852981310895)",0.09954288284802197,"(-0.0703874474806944, -0.0703874474806944)",0.053410088331508176,"(0.0, -0.053410088331508176)",0.0893237138343046,"(-0.0893237138343046, 0.0)",0.533407953218171,0.012908644451635037
2419,2v3_60.40_25.50.25_1.1_63,2v3,60.40,25.50.25,1.1,635,0.081850837377651,"(0.081850837377651, 0.0)",0.04413259577672499,"(0.031206457745087027, 0.031206457745087027)",0.04447836039105658,"(-0.03145095024857525, 0.03145095024857525)",0.038248546128762696,"(0.0, 0.038248546128762696)",0.08628915655110782,"(0.06101564774015594, -0.06101564774015594)",0.09776979377079123,"(-0.06913368417053675, -0.06913368417053675)",0.06278446808301598,"(0.0, -0.06278446808301598)",0.08134945563825968,"(-0.08134945563825968, 0.0)",0.5369032137173699,0.013149436574796178
2420,2v3_60.40_25.50.25_1.1_73,2v3,60.40,25.50.25,1.1,735,0.07822831607412126,"(0.07822831607412126, 0.0)",0.04075471651269256,"(0.02881793641146027, 0.02881793641146027)",0.04001507874472578,"(-0.02829493353010928, 0.02829493353010928)",0.03900028746894797,"(0.0, 0.03900028746894797)",0.09038962735672491,"(0.06391511845286525, -0.06391511845286525)",0.09754090643217088,"(-0.06897183638127057, -0.06897183638127057)",0.0515593606234865,"(0.0, -0.0515593606234865)",0.0757402331065218,"(-0.0757402331065218, 0.0)",0.5132285263193916,0.011850171662699817
2421,2v3_60.40_30.25.45_1.0.95_53,2v3,60.40,30.25.45,1.0.95,535,0.08551352854234039,"(0.08551352854234039, 0.0)",0.04079829756269484,"(0.028848752867448115, 0.028848752867448115)",0.041545318350237996,"(-0.029376976332007195, 0.029376976332007195)",0.037931394394940456,"(0.0, 0.037931394394940456)",0.08283727544447606,"(0.058574799201806894, -0.058574799201806894)",0.06755353542623392,"(-0.047767562993015676, -0.047767562993015676)",0.03859919148332702,"(0.0, -0.03859919148332702)",0.08923214926140152,"(-0.08923214926140152, 0.0)",0.48401069046565215,0.010336490881122167
2422,2v3_60.40_30.25.45_1.0.95_63,2v3,60.40,30.25.45,1.0.95,635,0.08711013603260336,"(0.08711013603260336, 0.0)",0.04155851125940702,"(0.029386305127544195, 0.029386305127544195)",0.03530763187662675,"(-0.02496626592760108, 0.02496626592760108)",0.03511746658853133,"(0.0, 0.03511746658853133)",0.08563364309905351,"(0.06055212973304933, -0.06055212973304933)",0.062201943889756556,"(-0.043983416327431996, -0.043983416327431996)",0.036149553984425056,"(0.0, -0.036149553984425056)",0.07755191979087239,"(-0.07755191979087239, 0.0)",0.4606308065212759,0.00943468374337438
2423,2v3_60.40_30.25.45_1.0.95_73,2v3,60.40,30.25.45,1.0.95,735,0.08128767184317688,"(0.08128767184317688, 0.0)",0.038760653342139365,"(0.02740792082144776, 0.02740792082144776)",0.034542019226341675,"(-0.0244248960308223, 0.0244248960308223)",0.04414568830542033,"(0.0, 0.04414568830542033)",0.08800073887986536,"(0.06222591921137946, -0.06222591921137946)",0.06980132211859466,"(-0.04935698820584484, -0.04935698820584484)",0.0366725426228093,"(0.0, -0.0366725426228093)",0.07336206773710797,"(-0.07336206773710797, 0.0)",0.4665727040754555,0.009539571034380748
2424,2v3_60.40_30.25.45_1.0.9_53,2v3,60.40,30.25.45,1.0.9,535,0.07851256686261777,"(0.07851256686261777, 0.0)",0.05152744965549905,"(0.03643540906865181, 0.03643540906865181)",0.033666114452316535,"(-0.023805537825435454, 0.023805537825435454)",0.029398149645145213,"(0.0, 0.029398149645145213)",0.08165115677414556,"(0.05773608664672423, -0.05773608664672423)",0.06888142691014304,"(-0.04870652406596768, -0.04870652406596768)",0.04863808783261774,"(0.0, -0.04863808783261774)",0.07659883975544513,"(-0.07659883975544513, 0.0)",0.46887379188793,0.00994806154179868
2425,2v3_60.40_30.25.45_1.0.9_63,2v3,60.40,30.25.45,1.0.9,635,0.09072292884443267,"(0.09072292884443267, 0.0)",0.049579712518867905,"(0.03505815093137106, 0.03505815093137106)",0.03333832707867039,"(-0.023573757150742936, 0.023573757150742936)",0.0366412915645352,"(0.0, 0.0366412915645352)",0.08565360424414611,"(0.06056624439410457, -0.06056624439410457)",0.06774788173757934,"(-0.04790498658766661, -0.04790498658766661)",0.061561927541184794,"(0.0, -0.061561927541184794)",0.0714911323880287,"(-0.0714911323880287, 0.0)",0.4967368059174452,0.011305734222731161
2426,2v3_60.40_30.25.45_1.0.9_73,2v3,60.40,30.25.45,1.0.9,735,0.0866481551644838,"(0.0866481551644838, 0.0)",0.047443105032079304,"(0.03354734128872889, 0.03354734128872889)",0.02945220937871753,"(-0.0208258569726172, 0.0208258569726172)",0.044892011858760995,"(0.0, 0.044892011858760995)",0.08750989940478822,"(0.06187884329007837, -0.06187884329007837)",0.0690952288098001,"(-0.04885770483904575, -0.04885770483904575)",0.07017374946240547,"(0.0, -0.07017374946240547)",0.0649714260566312,"(-0.0649714260566312, 0.0)",0.5001857851676665,0.011503832138820091
2427,2v3_60.40_30.25.45_1.1_53,2v3,60.40,30.25.45,1.1,535,0.08392296585062864,"(0.08392296585062864, 0.0)",0.043944521486331566,"(0.03107346913898299, 0.03107346913898299)",0.042018749810999796,"(-0.02971174292833892, 0.02971174292833892)",0.042547014055086325,"(0.0, 0.042547014055086325)",0.0860460716920558,"(0.06084376078791648, -0.06084376078791648)",0.06663385689935417,"(-0.047117252070147345, -0.047117252070147345)",0.06127874303533795,"(0.0, -0.06127874303533795)",0.08935825647021559,"(-0.08935825647021559, 0.0)",0.5157501793000099,0.011890608012298534
2428,2v3_60.40_30.25.45_1.1_63,2v3,60.40,30.25.45,1.1,635,0.08080967965843883,"(0.08080967965843883, 0.0)",0.03665946849894251,"(0.025922158770296872, 0.025922158770296872)",0.04342943444053179,"(-0.030709247595996622, 0.030709247595996622)",0.036989638610825396,"(0.0, 0.036989638610825396)",0.0892699240164072,"(0.06312336862800937, -0.06312336862800937)",0.06765299511462597,"(-0.0478378916131324, -0.0478378916131324)",0.05659511890020174,"(0.0, -0.05659511890020174)",0.07891320555905518,"(-0.07891320555905518, 0.0)",0.4903194647990286,0.010884394029367611
2429,2v3_60.40_30.25.45_1.1_73,2v3,60.40,30.25.45,1.1,735,0.07441548059900391,"(0.07441548059900391, 0.0)",0.039557466447857174,"(0.02797135277183914, 0.02797135277183914)",0.045174764570961916,"(-0.031943382366632966, 0.031943382366632966)",0.04145409713820609,"(0.0, 0.04145409713820609)",0.09206400395355754,"(0.06509908149874566, -0.06509908149874566)",0.06903911660112381,"(-0.0488180275157834, -0.0488180275157834)",0.048990212896441246,"(0.0, -0.048990212896441246)",0.08061287001512996,"(-0.08061287001512996, 0.0)",0.49130801222228165,0.010750412403251216
2430,2v3_60.40_30.30.40_0.9.1_53,2v3,60.40,30.30.40,0.9.1,535,0.07263502530490196,"(0.07263502530490196, 0.0)",0.03459509410715412,"(0.02446242563895545, 0.02446242563895545)",0.050429105441953045,"(-0.03565876242717642, 0.03565876242717642)",0.032807847802115334,"(0.0, 0.032807847802115334)",0.08665315609457605,"(0.061273034285691134, -0.061273034285691134)",0.07342314229621977,"(-0.051918001813681815, -0.051918001813681815)",0.03741305532047496,"(0.0, -0.03741305532047496)",0.09892798563099521,"(-0.09892798563099521, 0.0)",0.48688441199839044,0.010549229729353259
2431,2v3_60.40_30.30.40_0.9.1_63,2v3,60.40,30.30.40,0.9.1,635,0.07020767651939606,"(0.07020767651939606, 0.0)",0.03336798778979136,"(0.02359473044071139, 0.02359473044071139)",0.051095823365099324,"(-0.03613020319177177, 0.03613020319177177)",0.03505599973094082,"(0.0, 0.03505599973094082)",0.0916842057647119,"(0.06483052362393053, -0.06483052362393053)",0.08524063903038386,"(-0.06027423389105912, -0.06027423389105912)",0.05452285701291916,"(0.0, -0.05452285701291916)",0.09537387966111968,"(-0.09537387966111968, 0.0)",0.5165490688743621,0.012158691438814092
2432,2v3_60.40_30.30.40_0.9.1_73,2v3,60.40,30.30.40,0.9.1,735,0.06679521198728502,"(0.06679521198728502, 0.0)",0.03146804143790471,"(0.022251265491401696, 0.022251265491401696)",0.04884635141723525,"(-0.03453958632334817, 0.03453958632334817)",0.03417688773227046,"(0.0, 0.03417688773227046)",0.09385638380034411,"(0.06636648544287055, -0.06636648544287055)",0.08345422692024833,"(-0.059011049773988515, -0.059011049773988515)",0.059496655694609435,"(0.0, -0.059496655694609435)",0.08741409560402856,"(-0.08741409560402856, 0.0)",0.5055078545939259,0.011748682159225182
2433,2v3_60.40_30.30.40_0.95.1_53,2v3,60.40,30.30.40,0.95.1,535,0.07877385737174768,"(0.07877385737174768, 0.0)",0.03768486295982426,"(0.026647222146977484, 0.026647222146977484)",0.040691398015852885,"(-0.0287731634729704, 0.0287731634729704)",0.027946380829995662,"(0.0, 0.027946380829995662)",0.08845753482030064,"(0.06254892271847973, -0.06254892271847973)",0.015459868624293306,"(-0.010931777940490939, -0.010931777940490939)",0.05624977490029587,"(0.0, -0.05624977490029587)",0.0940786671543077,"(-0.0940786671543077, 0.0)",0.43934234467661804,0.008221892217611495
2434,2v3_60.40_30.30.40_0.95.1_63,2v3,60.40,30.30.40,0.95.1,635,0.07627026907350445,"(0.07627026907350445, 0.0)",0.03697441272875074,"(0.026144857970889848, 0.026144857970889848)",0.04769087338260485,"(-0.033722539969548916, 0.033722539969548916)",0.037857747956550954,"(0.0, 0.037857747956550954)",0.09080572615881981,"(0.06420934473747016, -0.06420934473747016)",0.07938774556301438,"(-0.05613561323071972, -0.05613561323071972)",0.05664204262255741,"(0.0, -0.05664204262255741)",0.0873402995383488,"(-0.0873402995383488, 0.0)",0.5129691170241514,0.011911303234825319
2435,2v3_60.40_30.30.40_0.95.1_73,2v3,60.40,30.30.40,0.95.1,735,0.07265472476929265,"(0.07265472476929265, 0.0)",0.03416991584509326,"(0.024161779206639103, 0.024161779206639103)",0.03686821105051051,"(-0.026069762044032788, 0.026069762044032788)",0.03376449992415094,"(0.0, 0.03376449992415094)",0.0913076565641038,"(0.06456426313073017, -0.06456426313073017)",0.04594246131951068,"(-0.032486225943426664, -0.032486225943426664)",0.06206892669681446,"(0.0, -0.06206892669681446)",0.08498389304694048,"(-0.08498389304694048, 0.0)",0.4617602892164168,0.009571272284628243
